task,training_seed,rho,clean_eval_score,obs_sigma_003_score,obs_sigma_005_score,obs_sigma_008_score,base_clean_score,base_obs_sigma_008_score,max_obs_sigma_008_score,recovery_score_threshold,clean_constraint_pass,recovery_label,normalized_recovery,atr_q80,atr_q90,atr_q95,atr_normalized_q90,same_radius_q90,clean_transition_l2_median,smpr_delta0,smpr_delta005,smpr_delta010,semantic_margin_median,semantic_pair_count,cost_drift_q50,cost_drift_q90,cost_drift_q95,clean_margin_q10,clean_margin_q50,clean_margin_q90,proxy_gap_q50q90,proxy_gap_q50q95,proxy_gap_scaled,top1_agree,cert_pass_rate,candidate_count,data_notes
PushT,3072,0.02,88.33333333333333,86.66666666666667,86.66666666666667,73.66666666666667,86.33333333333333,4.333333333333333,89.0,72.06666666666666,true,true,0.8188976377952757,,1.078168166445085,,0.31477515936675066,6.307812690734863,5.850490570068359,0.9693877100944519,,,12.639883041381836,98.0,9.00469970703125,35.41753387451172,,,137.9564971923828,249.26600646972656,67.12142944335938,,0.32147577160119245,0.8900000005960464,,65.0,"q80/q95 ATR, q95 drift, q10 margin, and pool cert-pass require raw tails; retained summaries only"
PushT,3072,0.03,89.66666666666667,89.33333333333333,89.33333333333333,82.0,86.33333333333333,4.333333333333333,89.0,72.06666666666666,true,true,0.9173228346456693,,0.6133715048678218,,0.17907606550135166,3.6284141540527344,5.915524482727051,1.0,,,14.86817741394043,98.0,4.932037353515625,18.50579261779785,,,148.3240203857422,268.7013244628906,111.31243515014648,,0.6005993008033765,0.9400000013411045,,65.0,"q80/q95 ATR, q95 drift, q10 margin, and pool cert-pass require raw tails; retained summaries only"
PushT,3072,0.04,89.33333333333333,86.66666666666667,85.66666666666667,86.66666666666667,86.33333333333333,4.333333333333333,89.0,72.06666666666666,true,true,0.9724409448818898,,0.50333236612653,,0.14694973445962142,2.881791114807129,5.725423812866211,0.9897959232330322,,,15.233917236328125,98.0,3.9617156982421875,14.685661315917969,,,141.92672729492188,266.8861389160156,112.55540466308594,,0.6570734734645887,0.9299999997019768,,65.0,"q80/q95 ATR, q95 drift, q10 margin, and pool cert-pass require raw tails; retained summaries only"
PushT,3072,0.05,80.66666666666667,83.33333333333333,78.66666666666667,78.33333333333333,86.33333333333333,4.333333333333333,89.0,72.06666666666666,false,false,0.8740157480314961,,0.5036910676900177,,0.14705445869961103,2.7001867294311523,5.360799312591553,1.0,,,15.299541473388672,98.0,3.8602166175842285,15.16696548461914,,,124.8997573852539,246.27890014648438,94.56582641601562,,0.609183659928663,0.9200000017881393,,65.0,"q80/q95 ATR, q95 drift, q10 margin, and pool cert-pass require raw tails; retained summaries only"
PushT,3072,0.06,89.33333333333333,88.33333333333333,88.0,87.66666666666667,86.33333333333333,4.333333333333333,89.0,72.06666666666666,true,true,0.984251968503937,,0.4832480827393781,,0.1410860540981407,2.329923629760742,4.82138204574585,1.0,,,15.627695083618164,98.0,3.37506103515625,16.226016998291016,,,104.10734558105469,236.86209106445312,71.65531158447266,,0.5247190768301248,0.9200000017881393,,65.0,"q80/q95 ATR, q95 drift, q10 margin, and pool cert-pass require raw tails; retained summaries only"
PushT,3072,0.07,85.66666666666667,85.33333333333333,84.33333333333333,84.0,86.33333333333333,4.333333333333333,89.0,72.06666666666666,true,true,0.9409448818897638,,0.33615049769286,,0.09814037343669979,1.8453311920166016,5.489598274230957,1.0,,,15.643841743469238,98.0,2.3828582763671875,8.811836242675781,,,127.98778533935547,281.9159240722656,110.3641128540039,,0.7579356357166889,0.9499999992549419,,65.0,"q80/q95 ATR, q95 drift, q10 margin, and pool cert-pass require raw tails; retained summaries only"
PushT,3072,0.08,88.33333333333333,89.0,87.33333333333333,89.0,86.33333333333333,4.333333333333333,89.0,72.06666666666666,true,true,1.0,,0.22418129709450388,,0.06545055374120207,1.2384361028671265,5.524261474609375,1.0,,,16.227333068847656,98.0,1.864837646484375,7.28698205947876,,,122.666259765625,267.191650390625,108.09229564666748,,0.7876138102016731,0.9800000004470348,,65.0,"q80/q95 ATR, q95 drift, q10 margin, and pool cert-pass require raw tails; retained summaries only"
PushT,3073,0.00,75.0,35.666667,9.333333,2.0,75.0,2.0,86.666667,69.73333360000001,true,false,0.0,,3.9464090489730728,,1.0,21.43501091003418,5.431522846221924,0.23469386994838715,,,-2.244981288909912,98.0,80.14501953125,212.6455535888672,,,110.22613525390625,234.31199645996094,-315.0649719238281,,-0.5883376798349231,0.0899999737739563,,65.0,"q80/q95 ATR, q95 drift, q10 margin, and pool cert-pass require raw tails; retained summaries only"
PushT,3073,0.01,84.666667,78.0,62.0,21.666667,75.0,2.0,86.666667,69.73333360000001,true,false,0.23228346758943516,,3.3327761202221877,,0.8445085339264151,18.530624389648438,5.560116767883301,0.714285671710968,,,2.934873104095459,98.0,25.348175048828125,111.61507415771484,,,132.6833038330078,257.82781982421875,-90.54684448242188,,-0.2544069181309227,0.3799999952316284,,65.0,"q80/q95 ATR, q95 drift, q10 margin, and pool cert-pass require raw tails; retained summaries only"
PushT,3073,0.02,87.0,84.0,81.333333,46.0,75.0,2.0,86.666667,69.73333360000001,true,false,0.5196850373240747,,2.5243999152143277,,0.6396701112043168,13.572619438171387,5.376572608947754,0.9081632494926453,,,8.849311828613281,98.0,15.96807861328125,72.2715835571289,,,120.92267608642578,251.117431640625,-23.62049102783203,,-0.0889775149339104,0.6599999964237213,,65.0,"q80/q95 ATR, q95 drift, q10 margin, and pool cert-pass require raw tails; retained summaries only"
PushT,3073,0.03,89.666667,89.666667,86.0,80.666667,75.0,2.0,86.666667,69.73333360000001,true,true,0.9291338585467172,,0.7399988157138043,,0.1875119397231175,4.385834693908691,5.926813125610352,0.9897959232330322,,,14.783273696899414,98.0,4.6373291015625,17.732091903686523,,,131.6389923095703,258.29083251953125,96.17480850219727,,0.5755414752553293,0.8999999985098839,,65.0,"q80/q95 ATR, q95 drift, q10 margin, and pool cert-pass require raw tails; retained summaries only"
