training_seed,task,std_key,sample_index,candidate_count,clean_margin,sample_max_drift,sample_mean_drift,cert_pass,top1_flip,clean_best,noisy_best
3072,TwoRoom,0.01,73,65,43.92470932006836,76.85354614257812,14.188117980957031,False,False,0,0
3072,TwoRoom,0.01,74,65,1.0795154571533203,257.02056884765625,27.11680793762207,False,True,0,32
3072,TwoRoom,0.01,75,65,251.0810546875,145.8934783935547,20.92906951904297,False,False,0,0
3072,TwoRoom,0.01,76,65,44.26795196533203,250.635498046875,19.533742904663086,False,False,0,0
3072,TwoRoom,0.01,77,65,294.2259521484375,178.85057067871094,18.905532836914062,False,False,0,0
3072,TwoRoom,0.01,78,65,40.32191848754883,96.57046508789062,7.348031997680664,False,False,0,0
3072,TwoRoom,0.01,79,65,216.1230926513672,220.994140625,52.44845199584961,False,False,0,0
3072,TwoRoom,0.01,80,65,149.68626403808594,18.91461181640625,2.425997257232666,True,False,0,0
3072,TwoRoom,0.01,81,65,35.23320388793945,97.93002319335938,14.02401065826416,False,False,0,0
3072,TwoRoom,0.01,82,65,151.75344848632812,42.4459228515625,5.928969383239746,True,False,0,0
3072,TwoRoom,0.01,83,65,93.3649673461914,403.9064025878906,48.51556396484375,False,True,0,4
3072,TwoRoom,0.01,84,65,64.54447937011719,250.3103485107422,16.410497665405273,False,False,0,0
3072,TwoRoom,0.01,85,65,39.02574157714844,164.9465789794922,18.9102840423584,False,True,0,59
3072,TwoRoom,0.01,86,65,6.080366134643555,268.9740295410156,27.090654373168945,False,True,0,63
3072,TwoRoom,0.01,87,65,8.142446517944336,480.39923095703125,208.54327392578125,False,True,37,19
3072,TwoRoom,0.01,88,65,37.42436218261719,300.489013671875,44.3980827331543,False,True,0,53
3072,TwoRoom,0.01,89,65,91.36305236816406,161.44412231445312,18.109107971191406,False,False,0,0
3072,TwoRoom,0.01,90,65,158.78305053710938,249.6407012939453,21.300617218017578,False,True,0,57
3072,TwoRoom,0.01,91,65,163.47744750976562,161.29226684570312,9.481222152709961,False,False,0,0
3072,TwoRoom,0.01,92,65,281.4003601074219,58.2989501953125,7.3476972579956055,True,False,0,0
3072,TwoRoom,0.01,93,65,80.73310852050781,49.588226318359375,7.909562587738037,False,False,0,0
3072,TwoRoom,0.01,94,65,106.0531234741211,80.36373901367188,11.034271240234375,False,False,0,0
3072,TwoRoom,0.01,95,65,297.97332763671875,229.5716552734375,16.83348274230957,False,False,0,0
3072,TwoRoom,0.01,96,65,291.6126708984375,153.74490356445312,35.718902587890625,False,False,0,0
3072,TwoRoom,0.01,97,65,106.63743591308594,130.2762908935547,34.321964263916016,False,True,0,60
3072,TwoRoom,0.01,98,65,78.10966491699219,87.94866943359375,14.092049598693848,False,False,0,0
3072,TwoRoom,0.01,99,65,322.6514892578125,48.55029296875,13.60129165649414,True,False,0,0
3072,TwoRoom,0.02,0,65,333.953125,101.63571166992188,9.365435600280762,True,False,0,0
3072,TwoRoom,0.02,1,65,116.04999542236328,92.51083374023438,7.000738620758057,False,False,0,0
3072,TwoRoom,0.02,2,65,181.9677734375,21.412445068359375,5.60162353515625,True,False,0,0
3072,TwoRoom,0.02,3,65,47.409645080566406,16.954498291015625,2.8302271366119385,True,False,11,11
3072,TwoRoom,0.02,4,65,9.404862403869629,26.429931640625,7.301793575286865,False,False,0,0
3072,TwoRoom,0.02,5,65,19.80768585205078,294.73486328125,15.576006889343262,False,False,29,29
3072,TwoRoom,0.02,6,65,199.9451904296875,89.63690185546875,19.874876022338867,True,False,0,0
3072,TwoRoom,0.02,7,65,27.47042465209961,82.23780822753906,23.20891571044922,False,False,0,0
3072,TwoRoom,0.02,8,65,3.3289794921875,129.33987426757812,22.338716506958008,False,True,8,0
3072,TwoRoom,0.02,9,65,227.71478271484375,94.23868560791016,10.19501781463623,True,False,0,0
3072,TwoRoom,0.02,10,65,115.95333862304688,61.19618225097656,7.617799282073975,False,False,0,0
3072,TwoRoom,0.02,11,65,22.742198944091797,24.0999755859375,4.838224411010742,False,True,0,7
3072,TwoRoom,0.02,12,65,41.669761657714844,357.861328125,23.29165267944336,False,False,0,0
3072,TwoRoom,0.02,13,65,242.90524291992188,198.3339385986328,16.547388076782227,False,False,0,0
3072,TwoRoom,0.02,14,65,225.2873992919922,10.6295166015625,2.0699830055236816,True,False,0,0
3072,TwoRoom,0.02,15,65,90.21914672851562,113.06463623046875,9.471935272216797,False,False,0,0
3072,TwoRoom,0.02,16,65,6.568079948425293,105.08869171142578,29.030296325683594,False,True,13,0
3072,TwoRoom,0.02,17,65,204.10447692871094,150.72142028808594,12.752768516540527,False,False,0,0
3072,TwoRoom,0.02,18,65,168.9322967529297,11.867919921875,2.608738422393799,True,False,0,0
